   1.18888889   2.56530612 -225.25783328 
   1.18888889   2.66938776 -225.25387603 
   1.18888889   2.77346939 -225.25080949 
   1.18888889   2.87755102 -225.24827556 
   1.18888889   2.98163265 -225.24614435 
   1.18888889   3.08571429 -225.24434288 
   1.18888889   3.18979592 -225.24288640 
   1.18888889   3.29387755 -225.24187571 
   1.18888889   3.39795918 -225.24061036 
   1.18888889   3.50204082 -225.23980701 
   1.18888889   3.60612245 -225.23921708 
   1.18888889   3.71020408 -225.23859874 
   1.18888889   3.81428571 -225.23812873 
   1.18888889   3.91836735 -225.23772687 
   1.18888889   4.02244898 -225.23727480 
   1.18888889   4.12653061 -225.23691285 
   1.18888889   4.23061224 -225.23653210 
   1.18888889   4.33469388 -225.23624301 
   1.18888889   4.43877551 -225.23594803 
   1.18888889   4.54285714 -225.23575869 
   1.18888889   4.64693878 -225.23555460 
   1.18888889   4.75102041 -225.23541903 
   1.18888889   4.85510204 -225.23527857 
   1.18888889   4.95918367 -225.23516348 
   1.18888889   5.06326531 -225.23506591 
   1.18888889   5.16734694 -225.23500755 
   1.18888889   5.27142857 -225.23493951 
   1.18888889   5.37551020 -225.23487492 
   1.18888889   5.47959184 -225.23482195 
   1.18888889   5.58367347 -225.23479940 
   1.18888889   5.68775510 -225.23476328 
   1.18888889   5.79183673 -225.23473419 
   1.18888889   5.89591837 -225.23469261 
   1.18888889   6.00000000 -225.23468223 
   1.47777778   0.90000000 -225.13482757 
   1.47777778   1.00408163 -225.31393329 
   1.47777778   1.10816327 -225.38283208 
   1.47777778   1.21224490 -225.39815386 
   1.47777778   1.31632653 -225.38871000 
   1.47777778   1.42040816 -225.36795185 
   1.47777778   1.52448980 -225.34366599 
   1.47777778   1.62857143 -225.31874536 
   1.47777778   1.73265306 -225.29508905 
   1.47777778   1.83673469 -225.27329374 
   1.47777778   1.94081633 -225.25369813 
   1.47777778   2.04489796 -225.23658856 
   1.47777778   2.14897959 -225.22177309 
   1.47777778   2.25306122 -225.20959143 
   1.47777778   2.35714286 -225.20022967 
   1.47777778   2.46122449 -225.19312100 
   1.47777778   2.56530612 -225.18810020 
   1.47777778   2.66938776 -225.18448864 
   1.47777778   2.77346939 -225.18188700 
   1.47777778   2.87755102 -225.17992234 
   1.47777778   2.98163265 -225.17853227 
   1.47777778   3.08571429 -225.17733312 
   1.47777778   3.18979592 -225.17627351 
   1.47777778   3.29387755 -225.17551718 
   1.47777778   3.39795918 -225.17493108 
   1.47777778   3.50204082 -225.17451630 
   1.47777778   3.60612245 -225.17424289 
   1.47777778   3.71020408 -225.17405805 
   1.47777778   3.81428571 -225.17390707 
   1.47777778   3.91836735 -225.17375443 
   1.47777778   4.02244898 -225.17352647 
   1.47777778   4.12653061 -225.17335098 
   1.47777778   4.23061224 -225.17324910 
   1.47777778   4.33469388 -225.17312591 
   1.47777778   4.43877551 -225.17297500 
   1.47777778   4.54285714 -225.17295183 
   1.47777778   4.64693878 -225.17289894 
   1.47777778   4.75102041 -225.17284055 
   1.47777778   4.85510204 -225.17283083 
   1.47777778   4.95918367 -225.17281662 
   1.47777778   5.06326531 -225.17282457 
   1.47777778   5.16734694 -225.17278981 
   1.47777778   5.27142857 -225.17282240 
   1.47777778   5.37551020 -225.17282892 
   1.47777778   5.47959184 -225.17283645 
   1.47777778   5.58367347 -225.17284305 
   1.47777778   5.68775510 -225.17285071 
   1.47777778   5.79183673 -225.17285844 
   1.47777778   5.89591837 -225.17286640 
   1.47777778   6.00000000 -225.17287372 
   1.76666667   0.90000000 -225.10476729 
   1.76666667   1.00408163 -225.27601138 
   1.76666667   1.10816327 -225.33798404 
   1.76666667   1.21224490 -225.34672253 
   1.76666667   1.31632653 -225.33066608 
   1.76666667   1.42040816 -225.30409627 
   1.76666667   1.52448980 -225.27410827 
   1.76666667   1.62857143 -225.24416329 
   1.76666667   1.73265306 -225.21601210 
   1.76666667   1.83673469 -225.19053189 
   1.76666667   1.94081633 -225.16792774 
   1.76666667   2.04489796 -225.14831795 
   1.76666667   2.14897959 -225.13161900 
   1.76666667   2.25306122 -225.11779097 
   1.76666667   2.35714286 -225.10680588 
   1.76666667   2.46122449 -225.09874470 
   1.76666667   2.56530612 -225.09280808 
   1.76666667   2.66938776 -225.08861955 
   1.76666667   2.77346939 -225.08573208 
   1.76666667   2.87755102 -225.08368692 
   1.76666667   2.98163265 -225.08230080 
   1.76666667   3.08571429 -225.08130073 
   1.76666667   3.18979592 -225.08051381 
   1.76666667   3.29387755 -225.07986868 
   1.76666667   3.39795918 -225.07938184 
   1.76666667   3.50204082 -225.07902153 
   1.76666667   3.60612245 -225.07887672 
   1.76666667   3.71020408 -225.07879569 
   1.76666667   3.81428571 -225.07874148 
   1.76666667   3.91836735 -225.07867324 
   1.76666667   4.02244898 -225.07859046 
   1.76666667   4.12653061 -225.07849373 
   1.76666667   4.23061224 -225.07837388 
   1.76666667   4.33469388 -225.07825689 
   1.76666667   4.43877551 -225.07818875 
   1.76666667   4.54285714 -225.07811378 
   1.76666667   4.64693878 -225.07806552 
   1.76666667   4.75102041 -225.07802508 
   1.76666667   4.85510204 -225.07799409 
   1.76666667   4.95918367 -225.07798260 
   1.76666667   5.06326531 -225.07797514 
   1.76666667   5.16734694 -225.07797358 
   1.76666667   5.27142857 -225.07797598 
   1.76666667   5.37551020 -225.07798160 
   1.76666667   5.47959184 -225.07798888 
   1.76666667   5.58367347 -225.07799688 
   1.76666667   5.68775510 -225.07800537 
   1.76666667   5.79183673 -225.07801418 
   1.76666667   5.89591837 -225.07802289 
   1.76666667   6.00000000 -225.07803105 
   2.05555556   0.90000000 -225.06347073 
   2.05555556   1.00408163 -225.23366981 
   2.05555556   1.10816327 -225.29407737 
   2.05555556   1.21224490 -225.30075350 
   2.05555556   1.31632653 -225.28225356 
   2.05555556   1.42040816 -225.25277195 
   2.05555556   1.52448980 -225.21996843 
   2.05555556   1.62857143 -225.18705948 
   2.05555556   1.73265306 -225.15607917 
   2.05555556   1.83673469 -225.12790780 
   2.05555556   1.94081633 -225.10288775 
   2.05555556   2.04489796 -225.08096919 
   2.05555556   2.14897959 -225.06229578 
   2.05555556   2.25306122 -225.04657866 
   2.05555556   2.35714286 -225.03385363 
   2.05555556   2.46122449 -225.02420429 
   2.05555556   2.56530612 -225.01708752 
   2.05555556   2.66938776 -225.01217576 
   2.05555556   2.77346939 -225.00860477 
   2.05555556   2.87755102 -225.00628731 
   2.05555556   2.98163265 -225.00466712 
   2.05555556   3.08571429 -225.00350065 
   2.05555556   3.18979592 -225.00264593 
   2.05555556   3.29387755 -225.00200361 
   2.05555556   3.39795918 -225.00158411 
   2.05555556   3.50204082 -225.00127568 
   2.05555556   3.60612245 -225.00115577 
   2.05555556   3.71020408 -225.00103887 
   2.05555556   3.81428571 -225.00099452 
   2.05555556   3.91836735 -225.00095095 
   2.05555556   4.02244898 -225.00088144 
   2.05555556   4.12653061 -225.00079402 
   2.05555556   4.23061224 -225.00066644 
   2.05555556   4.33469388 -225.00059728 
   2.05555556   4.43877551 -225.00047588 
   2.05555556   4.54285714 -225.00040476 
   2.05555556   4.64693878 -225.00035570 
   2.05555556   4.75102041 -225.00031400 
   2.05555556   4.85510204 -225.00027944 
   2.05555556   4.95918367 -225.00026601 
   2.05555556   5.06326531 -225.00025918 
   2.05555556   5.16734694 -225.00025694 
   2.05555556   5.27142857 -225.00026023 
   2.05555556   5.37551020 -225.00026686 
   2.05555556   5.47959184 -225.00027510 
   2.05555556   5.58367347 -225.00028422 
   2.05555556   5.68775510 -225.00029377 
   2.05555556   5.79183673 -225.00030333 
   2.05555556   5.89591837 -225.00031308 
   2.05555556   6.00000000 -225.00032220 
   2.34444444   0.90000000 -225.02900810 
   2.34444444   1.00408163 -225.20145988 
   2.34444444   1.10816327 -225.26242873 
   2.34444444   1.21224490 -225.26917443 
   2.34444444   1.31632653 -225.25010605 
   2.34444444   1.42040816 -225.22007094 
   2.34444444   1.52448980 -225.18550080 
   2.34444444   1.62857143 -225.15095553 
   2.34444444   1.73265306 -225.11827132 
   2.34444444   1.83673469 -225.08811313 
   2.34444444   1.94081633 -225.06120045 
   2.34444444   2.04489796 -225.03756033 
   2.34444444   2.14897959 -225.01650831 
   2.34444444   2.25306122 -224.99932746 
   2.34444444   2.35714286 -224.98465259 
   2.34444444   2.46122449 -224.97306491 
   2.34444444   2.56530612 -224.96457661 
   2.34444444   2.66938776 -224.95869995 
   2.34444444   2.77346939 -224.95457849 
   2.34444444   2.87755102 -224.95181267 
   2.34444444   2.98163265 -224.94992814 
   2.34444444   3.08571429 -224.94860979 
   2.34444444   3.18979592 -224.94764783 
   2.34444444   3.29387755 -224.94691437 
   2.34444444   3.39795918 -224.94642578 
   2.34444444   3.50204082 -224.94614418 
   2.34444444   3.60612245 -224.94599540 
   2.34444444   3.71020408 -224.94595135 
   2.34444444   3.81428571 -224.94587456 
   2.34444444   3.91836735 -224.94582109 
   2.34444444   4.02244898 -224.94575636 
   2.34444444   4.12653061 -224.94567233 
   2.34444444   4.23061224 -224.94557350 
   2.34444444   4.33469388 -224.94544354 
   2.34444444   4.43877551 -224.94539974 
   2.34444444   4.54285714 -224.94527060 
   2.34444444   4.64693878 -224.94521211 
   2.34444444   4.75102041 -224.94517077 
   2.34444444   4.85510204 -224.94514294 
   2.34444444   4.95918367 -224.94512561 
   2.34444444   5.06326531 -224.94511625 
   2.34444444   5.16734694 -224.94510698 
   2.34444444   5.27142857 -224.94511493 
   2.34444444   5.37551020 -224.94512093 
   2.34444444   5.47959184 -224.94513104 
   2.34444444   5.58367347 -224.94514101 
   2.34444444   5.68775510 -224.94515192 
   2.34444444   5.79183673 -224.94516293 
   2.34444444   5.89591837 -224.94517378 
   2.34444444   6.00000000 -224.94518388 
   2.63333333   0.90000000 -225.00733137 
   2.63333333   1.00408163 -225.18274224 
   2.63333333   1.10816327 -225.24589046 
   2.63333333   1.21224490 -225.25387156 
   2.63333333   1.31632653 -225.23521446 
   2.63333333   1.42040816 -225.20460620 
   2.63333333   1.52448980 -225.16968615 
   2.63333333   1.62857143 -225.13425432 
   2.63333333   1.73265306 -225.10053287 
   2.63333333   1.83673469 -225.06924477 
   2.63333333   1.94081633 -225.04106224 
   2.63333333   2.04489796 -225.01608875 
   2.63333333   2.14897959 -224.99411431 
   2.63333333   2.25306122 -224.97506153 
   2.63333333   2.35714286 -224.95853201 
   2.63333333   2.46122449 -224.94476679 
   2.63333333   2.56530612 -224.93452418 
   2.63333333   2.66938776 -224.92762873 
   2.63333333   2.77346939 -224.92284821 
   2.63333333   2.87755102 -224.91967529 
   2.63333333   2.98163265 -224.91767648 
   2.63333333   3.08571429 -224.91625373 
   2.63333333   3.18979592 -224.91522218 
   2.63333333   3.29387755 -224.91450517 
   2.63333333   3.39795918 -224.91393386 
   2.63333333   3.50204082 -224.91359479 
   2.63333333   3.60612245 -224.91345496 
   2.63333333   3.71020408 -224.91335176 
   2.63333333   3.81428571 -224.91334465 
   2.63333333   3.91836735 -224.91332115 
   2.63333333   4.02244898 -224.91325798 
   2.63333333   4.12653061 -224.91316691 
   2.63333333   4.23061224 -224.91305682 
   2.63333333   4.33469388 -224.91293656 
   2.63333333   4.43877551 -224.91281566 
   2.63333333   4.54285714 -224.91275658 
   2.63333333   4.64693878 -224.91268233 
   2.63333333   4.75102041 -224.91262240 
   2.63333333   4.85510204 -224.91259791 
   2.63333333   4.95918367 -224.91259094 
   2.63333333   5.06326531 -224.91258458 
   2.63333333   5.16734694 -224.91257192 
   2.63333333   5.27142857 -224.91257756 
   2.63333333   5.37551020 -224.91258761 
   2.63333333   5.47959184 -224.91260044 
   2.63333333   5.58367347 -224.91261412 
   2.63333333   5.68775510 -224.91262812 
   2.63333333   5.79183673 -224.91264218 
   2.63333333   5.89591837 -224.91265577 
   2.63333333   6.00000000 -224.91266841 
   2.92222222   0.90000000 -224.99405195 
   2.92222222   1.00408163 -225.17209288 
   2.92222222   1.10816327 -225.23711404 
   2.92222222   1.21224490 -225.24602103 
   2.92222222   1.31632653 -225.22833957 
   2.92222222   1.42040816 -225.19806765 
   2.92222222   1.52448980 -225.16330597 
   2.92222222   1.62857143 -225.12783113 
   2.92222222   1.73265306 -225.09369428 
   2.92222222   1.83673469 -225.06214013 
   2.92222222   1.94081633 -225.03352352 
   2.92222222   2.04489796 -225.00795818 
   2.92222222   2.14897959 -224.98558075 
   2.92222222   2.25306122 -224.96598999 
   2.92222222   2.35714286 -224.94910118 
   2.92222222   2.46122449 -224.93451566 
   2.92222222   2.56530612 -224.92194091 
   2.92222222   2.66938776 -224.91203151 
   2.92222222   2.77346939 -224.91205351 
   2.92222222   2.87755102 -224.90883023 
   2.92222222   2.98163265 -224.90667163 
   2.92222222   3.08571429 -224.90604154 
   2.92222222   3.18979592 -224.90415165 
   2.92222222   3.29387755 -224.90361944 
   2.92222222   3.39795918 -224.90277226 
   2.92222222   3.50204082 -224.90254962 
   2.92222222   3.60612245 -224.90228514 
   2.92222222   3.71020408 -224.90228813 
   2.92222222   3.81428571 -224.90227946 
   2.92222222   3.91836735 -224.90224124 
   2.92222222   4.02244898 -224.90217139 
   2.92222222   4.12653061 -224.90206223 
   2.92222222   4.23061224 -224.90191506 
   2.92222222   4.33469388 -224.90179697 
   2.92222222   4.43877551 -224.90166309 
   2.92222222   4.54285714 -224.90157653 
   2.92222222   4.64693878 -224.90150116 
   2.92222222   4.75102041 -224.90145649 
   2.92222222   4.85510204 -224.90142772 
   2.92222222   4.95918367 -224.90140372 
   2.92222222   5.06326531 -224.90140105 
   2.92222222   5.16734694 -224.90139855 
   2.92222222   5.27142857 -224.90140974 
   2.92222222   5.37551020 -224.90142090 
   2.92222222   5.47959184 -224.90143556 
   2.92222222   5.58367347 -224.90144829 
   2.92222222   5.68775510 -224.90146377 
   2.92222222   5.79183673 -224.90148110 
   2.92222222   5.89591837 -224.90149342 
   2.92222222   6.00000000 -224.90150725 
   3.21111111   0.90000000 -224.98523161 
   3.21111111   1.00408163 -225.16532311 
   3.21111111   1.10816327 -225.23161336 
   3.21111111   1.21224490 -225.24179936 
   3.21111111   1.31632653 -225.22454479 
   3.21111111   1.42040816 -225.19482007 
   3.21111111   1.52448980 -225.16041197 
   3.21111111   1.62857143 -225.12508907 
   3.21111111   1.73265306 -225.09106665 
   3.21111111   1.83673469 -225.05931678 
   3.21111111   1.94081633 -225.03062768 
   3.21111111   2.04489796 -225.00512597 
   3.21111111   2.14897959 -224.98250171 
   3.21111111   2.25306122 -224.96279027 
   3.21111111   2.35714286 -224.94570669 
   3.21111111   2.46122449 -224.93067082 
   3.21111111   2.56530612 -224.92046697 
   3.21111111   2.66938776 -224.91353346 
   3.21111111   2.77346939 -224.90877371 
   3.21111111   2.87755102 -224.90571748 
   3.21111111   2.98163265 -224.90356909 
   3.21111111   3.08571429 -224.90226274 
   3.21111111   3.18979592 -224.90113465 
   3.21111111   3.29387755 -224.90020367 
   3.21111111   3.39795918 -224.89947444 
   3.21111111   3.50204082 -224.89894545 
   3.21111111   3.60612245 -224.89867192 
   3.21111111   3.71020408 -224.89857931 
   3.21111111   3.81428571 -224.89855777 
   3.21111111   3.91836735 -224.89852205 
   3.21111111   4.02244898 -224.89843629 
   3.21111111   4.12653061 -224.89836254 
   3.21111111   4.23061224 -224.89818607 
   3.21111111   4.33469388 -224.89801649 
   3.21111111   4.43877551 -224.89783643 
   3.21111111   4.54285714 -224.89767147 
   3.21111111   4.64693878 -224.89756908 
   3.21111111   4.75102041 -224.89746943 
   3.21111111   4.85510204 -224.89743138 
   3.21111111   4.95918367 -224.89739816 
   3.21111111   5.06326531 -224.89735664 
   3.21111111   5.16734694 -224.89735431 
   3.21111111   5.27142857 -224.89738566 
   3.21111111   5.37551020 -224.89736049 
   3.21111111   5.47959184 -224.89740699 
   3.21111111   5.58367347 -224.89739711 
   3.21111111   5.68775510 -224.89743503 
   3.21111111   5.79183673 -224.89743721 
   3.21111111   5.89591837 -224.89746888 
   3.21111111   6.00000000 -224.89747446 
   3.50000000   0.90000000 -224.97909787 
   3.50000000   1.00408163 -225.16077757 
   3.50000000   1.10816327 -225.22824197 
   3.50000000   1.21224490 -225.23910487 
   3.50000000   1.31632653 -225.22234380 
   3.50000000   1.42040816 -225.19325363 
   3.50000000   1.52448980 -225.15880685 
   3.50000000   1.62857143 -225.12360009 
   3.50000000   1.73265306 -225.08964315 
   3.50000000   1.83673469 -225.05802184 
   3.50000000   1.94081633 -225.02935706 
   3.50000000   2.04489796 -225.00368722 
   3.50000000   2.14897959 -224.98114260 
   3.50000000   2.25306122 -224.96137093 
   3.50000000   2.35714286 -224.94423866 
   3.50000000   2.46122449 -224.92943647 
   3.50000000   2.56530612 -224.91885682 
   3.50000000   2.66938776 -224.91188383 
   3.50000000   2.77346939 -224.90706278 
   3.50000000   2.87755102 -224.90394110 
   3.50000000   2.98163265 -224.90181903 
   3.50000000   3.08571429 -224.90039027 
   3.50000000   3.18979592 -224.89923289 
   3.50000000   3.29387755 -224.89838765 
   3.50000000   3.39795918 -224.89766792 
   3.50000000   3.50204082 -224.89718474 
   3.50000000   3.60612245 -224.89691127 
   3.50000000   3.71020408 -224.89680400 
   3.50000000   3.81428571 -224.89679713 
   3.50000000   3.91836735 -224.89676161 
   3.50000000   4.02244898 -224.89667310 
   3.50000000   4.12653061 -224.89661039 
   3.50000000   4.23061224 -224.89641884 
   3.50000000   4.33469388 -224.89623352 
   3.50000000   4.43877551 -224.89605068 
   3.50000000   4.54285714 -224.89589417 
   3.50000000   4.64693878 -224.89577548 
   3.50000000   4.75102041 -224.89569254 
   3.50000000   4.85510204 -224.89562597 
   3.50000000   4.95918367 -224.89565538 
   3.50000000   5.06326531 -224.89555262 
   3.50000000   5.16734694 -224.89557750 
   3.50000000   5.27142857 -224.89555183 
   3.50000000   5.37551020 -224.89559778 
   3.50000000   5.47959184 -224.89558073 
   3.50000000   5.58367347 -224.89563346 
   3.50000000   5.68775510 -224.89561649 
   3.50000000   5.79183673 -224.89567181 
   3.50000000   5.89591837 -224.89565472 
   3.50000000   6.00000000 -224.89570364 
