0.375333,   0.449736,  -0.514970
0.504393,   0.009078,   0.076596
0.000000,   0.000000,   0.000000
0.242458,  -0.655032,   0.357712
-0.388314,  -0.408519,  -0.573703
-0.000000,   0.000000,  -0.000000
-0.617791,   0.205296,   0.157258
-0.116078,   0.399441,   0.497107
-0.000000,  -0.000000,  -0.000000
