   1.18888889   3.29387755 -225.08607421 
   1.18888889   3.39795918 -225.08508375 
   1.18888889   3.50204082 -225.08430227 
   1.18888889   3.60612245 -225.08369287 
   1.18888889   3.71020408 -225.08319617 
   1.18888889   3.81428571 -225.08274920 
   1.18888889   3.91836735 -225.08234204 
   1.18888889   4.02244898 -225.08195651 
   1.18888889   4.12653061 -225.08159753 
   1.18888889   4.23061224 -225.08127247 
   1.18888889   4.33469388 -225.08098097 
   1.18888889   4.43877551 -225.08073304 
   1.18888889   4.54285714 -225.08052683 
   1.18888889   4.64693878 -225.08037250 
   1.18888889   4.75102041 -225.08022664 
   1.18888889   4.85510204 -225.08011683 
   1.18888889   4.95918367 -225.08002993 
   1.18888889   5.06326531 -225.07995834 
   1.18888889   5.16734694 -225.07990054 
   1.18888889   5.27142857 -225.07986440 
   1.18888889   5.37551020 -225.07980855 
   1.18888889   5.47959184 -225.07977801 
   1.18888889   5.58367347 -225.07976140 
   1.18888889   5.68775510 -225.07974006 
   1.18888889   5.79183673 -225.07970135 
   1.18888889   5.89591837 -225.07968557 
   1.18888889   6.00000000 -225.07966161 
   1.47777778   0.90000000 -224.99332113 
   1.47777778   1.00408163 -225.17026282 
   1.47777778   1.10816327 -225.23628217 
   1.47777778   1.21224490 -225.24809783 
   1.47777778   1.31632653 -225.23466042 
   1.47777778   1.42040816 -225.21049001 
   1.47777778   1.52448980 -225.18273858 
   1.47777778   1.62857143 -225.15490012 
   1.47777778   1.73265306 -225.12866855 
   1.47777778   1.83673469 -225.10483313 
   1.47777778   1.94081633 -225.08376158 
   1.47777778   2.04489796 -225.06569488 
   1.47777778   2.14897959 -225.05095275 
   1.47777778   2.25306122 -225.03970323 
   1.47777778   2.35714286 -225.03159768 
   1.47777778   2.46122449 -225.02590151 
   1.47777778   2.56530612 -225.02185476 
   1.47777778   2.66938776 -225.01890437 
   1.47777778   2.77346939 -225.01668044 
   1.47777778   2.87755102 -225.01499633 
   1.47777778   2.98163265 -225.01371365 
   1.47777778   3.08571429 -225.01268560 
   1.47777778   3.18979592 -225.01184617 
   1.47777778   3.29387755 -225.01117950 
   1.47777778   3.39795918 -225.01065749 
   1.47777778   3.50204082 -225.01030915 
   1.47777778   3.60612245 -225.01008484 
   1.47777778   3.71020408 -225.00993866 
   1.47777778   3.81428571 -225.00981766 
   1.47777778   3.91836735 -225.00969780 
   1.47777778   4.02244898 -225.00958259 
   1.47777778   4.12653061 -225.00947416 
   1.47777778   4.23061224 -225.00935939 
   1.47777778   4.33469388 -225.00923936 
   1.47777778   4.43877551 -225.00912522 
   1.47777778   4.54285714 -225.00902771 
   1.47777778   4.64693878 -225.00896175 
   1.47777778   4.75102041 -225.00891711 
   1.47777778   4.85510204 -225.00888959 
   1.47777778   4.95918367 -225.00888178 
   1.47777778   5.06326531 -225.00887484 
   1.47777778   5.16734694 -225.00887210 
   1.47777778   5.27142857 -225.00887454 
   1.47777778   5.37551020 -225.00887897 
   1.47777778   5.47959184 -225.00888547 
   1.47777778   5.58367347 -225.00889027 
   1.47777778   5.68775510 -225.00890008 
   1.47777778   5.79183673 -225.00890520 
   1.47777778   5.89591837 -225.00891138 
   1.47777778   6.00000000 -225.00891719 
   1.76666667   0.90000000 -224.95592472 
   1.76666667   1.00408163 -225.12488035 
   1.76666667   1.10816327 -225.18376109 
   1.76666667   1.21224490 -225.18892816 
   1.76666667   1.31632653 -225.16911987 
   1.76666667   1.42040816 -225.13888936 
   1.76666667   1.52448980 -225.10551005 
   1.76666667   1.62857143 -225.07260250 
   1.76666667   1.73265306 -225.04193936 
   1.76666667   1.83673469 -225.01432876 
   1.76666667   1.94081633 -224.99008343 
   1.76666667   2.04489796 -224.96931884 
   1.76666667   2.14897959 -224.95218420 
   1.76666667   2.25306122 -224.93882677 
   1.76666667   2.35714286 -224.92907822 
   1.76666667   2.46122449 -224.92228699 
   1.76666667   2.56530612 -224.91762803 
   1.76666667   2.66938776 -224.91441399 
   1.76666667   2.77346939 -224.91216297 
   1.76666667   2.87755102 -224.91058055 
   1.76666667   2.98163265 -224.90944691 
   1.76666667   3.08571429 -224.90858748 
   1.76666667   3.18979592 -224.90790278 
   1.76666667   3.29387755 -224.90735679 
   1.76666667   3.39795918 -224.90695355 
   1.76666667   3.50204082 -224.90668813 
   1.76666667   3.60612245 -224.90654113 
   1.76666667   3.71020408 -224.90646316 
   1.76666667   3.81428571 -224.90641117 
   1.76666667   3.91836735 -224.90635299 
   1.76666667   4.02244898 -224.90628674 
   1.76666667   4.12653061 -224.90620619 
   1.76666667   4.23061224 -224.90609851 
   1.76666667   4.33469388 -224.90598129 
   1.76666667   4.43877551 -224.90586135 
   1.76666667   4.54285714 -224.90575883 
   1.76666667   4.64693878 -224.90567944 
   1.76666667   4.75102041 -224.90562940 
   1.76666667   4.85510204 -224.90559863 
   1.76666667   4.95918367 -224.90558504 
   1.76666667   5.06326531 -224.90557641 
   1.76666667   5.16734694 -224.90557367 
   1.76666667   5.27142857 -224.90557643 
   1.76666667   5.37551020 -224.90558261 
   1.76666667   5.47959184 -224.90558836 
   1.76666667   5.58367347 -224.90560217 
   1.76666667   5.68775510 -224.90560409 
   1.76666667   5.79183673 -224.90560474 
   1.76666667   5.89591837 -224.90561936 
   1.76666667   6.00000000 -224.90561944 
   2.05555556   0.90000000 -224.91069254 
   2.05555556   1.00408163 -225.07879288 
   2.05555556   1.10816327 -225.13621823 
   2.05555556   1.21224490 -225.13937077 
   2.05555556   1.31632653 -225.11709497 
   2.05555556   1.42040816 -225.08402032 
   2.05555556   1.52448980 -225.04755796 
   2.05555556   1.62857143 -225.01150418 
   2.05555556   1.73265306 -224.97775930 
   2.05555556   1.83673469 -224.94722406 
   2.05555556   1.94081633 -224.92023471 
   2.05555556   2.04489796 -224.89685884 
   2.05555556   2.14897959 -224.87714021 
   2.05555556   2.25306122 -224.86126655 
   2.05555556   2.35714286 -224.84941726 
   2.05555556   2.46122449 -224.84113248 
   2.05555556   2.56530612 -224.83549117 
   2.05555556   2.66938776 -224.83165596 
   2.05555556   2.77346939 -224.82904141 
   2.05555556   2.87755102 -224.82727285 
   2.05555556   2.98163265 -224.82606712 
   2.05555556   3.08571429 -224.82518787 
   2.05555556   3.18979592 -224.82450270 
   2.05555556   3.29387755 -224.82395871 
   2.05555556   3.39795918 -224.82355021 
   2.05555556   3.50204082 -224.82329346 
   2.05555556   3.60612245 -224.82315566 
   2.05555556   3.71020408 -224.82309581 
   2.05555556   3.81428571 -224.82305690 
   2.05555556   3.91836735 -224.82301801 
   2.05555556   4.02244898 -224.82296735 
   2.05555556   4.12653061 -224.82289381 
   2.05555556   4.23061224 -224.82278612 
   2.05555556   4.33469388 -224.82266376 
   2.05555556   4.43877551 -224.82253607 
   2.05555556   4.54285714 -224.82242095 
   2.05555556   4.64693878 -224.82233648 
   2.05555556   4.75102041 -224.82227232 
   2.05555556   4.85510204 -224.82224510 
   2.05555556   4.95918367 -224.82222787 
   2.05555556   5.06326531 -224.82221783 
   2.05555556   5.16734694 -224.82221584 
   2.05555556   5.27142857 -224.82221947 
   2.05555556   5.37551020 -224.82222761 
   2.05555556   5.47959184 -224.82226659 
   2.05555556   5.58367347 -224.82225033 
   2.05555556   5.68775510 -224.82225605 
   2.05555556   5.79183673 -224.82226415 
   2.05555556   5.89591837 -224.82227167 
   2.05555556   6.00000000 -224.82227831 
   2.34444444   0.90000000 -224.87665755 
   2.34444444   1.00408163 -225.04767883 
   2.34444444   1.10816327 -225.10668391 
   2.34444444   1.21224490 -225.11026916 
   2.34444444   1.31632653 -225.08752372 
   2.34444444   1.42040816 -225.05326548 
   2.34444444   1.52448980 -225.01515694 
   2.34444444   1.62857143 -224.97711849 
   2.34444444   1.73265306 -224.94118400 
   2.34444444   1.83673469 -224.90833289 
   2.34444444   1.94081633 -224.87895902 
   2.34444444   2.04489796 -224.85308968 
   2.34444444   2.14897959 -224.83062961 
   2.34444444   2.25306122 -224.81146964 
   2.34444444   2.35714286 -224.79631655 
   2.34444444   2.46122449 -224.78581945 
   2.34444444   2.56530612 -224.77885562 
   2.34444444   2.66938776 -224.77421211 
   2.34444444   2.77346939 -224.77110035 
   2.34444444   2.87755102 -224.76903989 
   2.34444444   2.98163265 -224.76767663 
   2.34444444   3.08571429 -224.76672248 
   2.34444444   3.18979592 -224.76596210 
   2.34444444   3.29387755 -224.76539120 
   2.34444444   3.39795918 -224.76493011 
   2.34444444   3.50204082 -224.76471231 
   2.34444444   3.60612245 -224.76457115 
   2.34444444   3.71020408 -224.76453256 
   2.34444444   3.81428571 -224.76452407 
   2.34444444   3.91836735 -224.76448086 
   2.34444444   4.02244898 -224.76445299 
   2.34444444   4.12653061 -224.76438589 
   2.34444444   4.23061224 -224.76427845 
   2.34444444   4.33469388 -224.76417370 
   2.34444444   4.43877551 -224.76402345 
   2.34444444   4.54285714 -224.76389810 
   2.34444444   4.64693878 -224.76390839 
   2.34444444   4.75102041 -224.76377641 
   2.34444444   4.85510204 -224.76375321 
   2.34444444   4.95918367 -224.76373056 
   2.34444444   5.06326531 -224.76372319 
   2.34444444   5.16734694 -224.76372365 
   2.34444444   5.27142857 -224.76373182 
   2.34444444   5.37551020 -224.76375250 
   2.34444444   5.47959184 -224.76374359 
   2.34444444   5.58367347 -224.76374974 
   2.34444444   5.68775510 -224.76376645 
   2.34444444   5.79183673 -224.76376979 
   2.34444444   5.89591837 -224.76377696 
   2.34444444   6.00000000 -224.76380164 
   2.63333333   0.90000000 -224.85600006 
   2.63333333   1.00408163 -225.03051208 
   2.63333333   1.10816327 -225.09183561 
   2.63333333   1.21224490 -225.09687439 
   2.63333333   1.31632653 -225.07485830 
   2.63333333   1.42040816 -225.04077037 
   2.63333333   1.52448980 -225.00234137 
   2.63333333   1.62857143 -224.96363789 
   2.63333333   1.73265306 -224.92680481 
   2.63333333   1.83673469 -224.89291456 
   2.63333333   1.94081633 -224.86241205 
   2.63333333   2.04489796 -224.83536776 
   2.63333333   2.14897959 -224.81166249 
   2.63333333   2.25306122 -224.79105147 
   2.63333333   2.35714286 -224.77379217 
   2.63333333   2.46122449 -224.76222416 
   2.63333333   2.56530612 -224.75477919 
   2.63333333   2.66938776 -224.74988405 
   2.63333333   2.77346939 -224.74662679 
   2.63333333   2.87755102 -224.74448325 
   2.63333333   2.98163265 -224.74306319 
   2.63333333   3.08571429 -224.74204891 
   2.63333333   3.18979592 -224.74127991 
   2.63333333   3.29387755 -224.74066496 
   2.63333333   3.39795918 -224.74021956 
   2.63333333   3.50204082 -224.73994762 
   2.63333333   3.60612245 -224.73981609 
   2.63333333   3.71020408 -224.73977243 
   2.63333333   3.81428571 -224.73975886 
   2.63333333   3.91836735 -224.73973266 
   2.63333333   4.02244898 -224.73972377 
   2.63333333   4.12653061 -224.73967855 
   2.63333333   4.23061224 -224.73959635 
   2.63333333   4.33469388 -224.73947373 
   2.63333333   4.43877551 -224.73931738 
   2.63333333   4.54285714 -224.73917554 
   2.63333333   4.64693878 -224.73906684 
   2.63333333   4.75102041 -224.73899266 
   2.63333333   4.85510204 -224.73895055 
   2.63333333   4.95918367 -224.73894587 
   2.63333333   5.06326531 -224.73893553 
   2.63333333   5.16734694 -224.73892613 
   2.63333333   5.27142857 -224.73894584 
   2.63333333   5.37551020 -224.73895868 
   2.63333333   5.47959184 -224.73896766 
   2.63333333   5.58367347 -224.73898383 
   2.63333333   5.68775510 -224.73899601 
   2.63333333   5.79183673 -224.73900756 
   2.63333333   5.89591837 -224.73901979 
   2.63333333   6.00000000 -224.73903066 
   2.92222222   0.90000000 -224.84278236 
   2.92222222   1.00408163 -225.02007644 
   2.92222222   1.10816327 -225.08333743 
   2.92222222   1.21224490 -225.08973935 
   2.92222222   1.31632653 -225.06865593 
   2.92222222   1.42040816 -225.03515987 
   2.92222222   1.52448980 -224.99704848 
   2.92222222   1.62857143 -224.95843683 
   2.92222222   1.73265306 -224.92152925 
   2.92222222   1.83673469 -224.88744284 
   2.92222222   1.94081633 -224.85666485 
   2.92222222   2.04489796 -224.82930257 
   2.92222222   2.14897959 -224.80526105 
   2.92222222   2.25306122 -224.78430507 
   2.92222222   2.35714286 -224.76693923 
   2.92222222   2.46122449 -224.75557657 
   2.92222222   2.56530612 -224.74830716 
   2.92222222   2.66938776 -224.74352008 
   2.92222222   2.77346939 -224.74028557 
   2.92222222   2.87755102 -224.73809124 
   2.92222222   2.98163265 -224.73657605 
   2.92222222   3.08571429 -224.73543488 
   2.92222222   3.18979592 -224.73448750 
   2.92222222   3.29387755 -224.73368619 
   2.92222222   3.39795918 -224.73305288 
   2.92222222   3.50204082 -224.73261785 
   2.92222222   3.60612245 -224.73238559 
   2.92222222   3.71020408 -224.73230503 
   2.92222222   3.81428571 -224.73229465 
   2.92222222   3.91836735 -224.73228237 
   2.92222222   4.02244898 -224.73223257 
   2.92222222   4.12653061 -224.73213045 
   2.92222222   4.23061224 -224.73198727 
   2.92222222   4.33469388 -224.73181743 
   2.92222222   4.43877551 -224.73162986 
   2.92222222   4.54285714 -224.73147346 
   2.92222222   4.64693878 -224.73134975 
   2.92222222   4.75102041 -224.73125869 
   2.92222222   4.85510204 -224.73119671 
   2.92222222   4.95918367 -224.73115750 
   2.92222222   5.06326531 -224.73113714 
   2.92222222   5.16734694 -224.73113609 
   2.92222222   5.27142857 -224.73114059 
   2.92222222   5.37551020 -224.73115048 
   2.92222222   5.47959184 -224.73116434 
   2.92222222   5.58367347 -224.73118275 
   2.92222222   5.68775510 -224.73119819 
   2.92222222   5.79183673 -224.73121513 
   2.92222222   5.89591837 -224.73122908 
   2.92222222   6.00000000 -224.73124072 
   3.21111111   0.90000000 -224.83387055 
   3.21111111   1.00408163 -225.01330646 
   3.21111111   1.10816327 -225.07806311 
   3.21111111   1.21224490 -225.08553448 
   3.21111111   1.31632653 -225.06521882 
   3.21111111   1.42040816 -225.03225396 
   3.21111111   1.52448980 -224.99448223 
   3.21111111   1.62857143 -224.95606820 
   3.21111111   1.73265306 -224.91925577 
   3.21111111   1.83673469 -224.88520165 
   3.21111111   1.94081633 -224.85441033 
   3.21111111   2.04489796 -224.82700254 
   3.21111111   2.14897959 -224.80289611 
   3.21111111   2.25306122 -224.78185964 
   3.21111111   2.35714286 -224.76433157 
   3.21111111   2.46122449 -224.75275642 
   3.21111111   2.56530612 -224.74535216 
   3.21111111   2.66938776 -224.74047239 
   3.21111111   2.77346939 -224.73718691 
   3.21111111   2.87755102 -224.73497837 
   3.21111111   2.98163265 -224.73347079 
   3.21111111   3.08571429 -224.73234270 
   3.21111111   3.18979592 -224.73140785 
   3.21111111   3.29387755 -224.73062126 
   3.21111111   3.39795918 -224.73000775 
   3.21111111   3.50204082 -224.72959302 
   3.21111111   3.60612245 -224.72938106 
   3.21111111   3.71020408 -224.72931652 
   3.21111111   3.81428571 -224.72931466 
   3.21111111   3.91836735 -224.72930630 
   3.21111111   4.02244898 -224.72925646 
   3.21111111   4.12653061 -224.72915489 
   3.21111111   4.23061224 -224.72900679 
   3.21111111   4.33469388 -224.72882573 
   3.21111111   4.43877551 -224.72863936 
   3.21111111   4.54285714 -224.72848098 
   3.21111111   4.64693878 -224.72835767 
   3.21111111   4.75102041 -224.72826794 
   3.21111111   4.85510204 -224.72820772 
   3.21111111   4.95918367 -224.72817002 
   3.21111111   5.06326531 -224.72815067 
   3.21111111   5.16734694 -224.72814854 
   3.21111111   5.27142857 -224.72815280 
   3.21111111   5.37551020 -224.72816436 
   3.21111111   5.47959184 -224.72817897 
   3.21111111   5.58367347 -224.72819868 
   3.21111111   5.68775510 -224.72821481 
   3.21111111   5.79183673 -224.72823267 
   3.21111111   5.89591837 -224.72824798 
   3.21111111   6.00000000 -224.72826191 
   3.50000000   0.90000000 -224.82769112 
   3.50000000   1.00408163 -225.00880062 
   3.50000000   1.10816327 -225.07470854 
   3.50000000   1.21224490 -225.08299513 
   3.50000000   1.31632653 -225.06327148 
   3.50000000   1.42040816 -225.03071552 
   3.50000000   1.52448980 -224.99319002 
   3.50000000   1.62857143 -224.95490576 
   3.50000000   1.73265306 -224.91815739 
   3.50000000   1.83673469 -224.88412498 
   3.50000000   1.94081633 -224.85333077 
   3.50000000   2.04489796 -224.82591736 
   3.50000000   2.14897959 -224.80178989 
   3.50000000   2.25306122 -224.78072591 
   3.50000000   2.35714286 -224.76308242 
   3.50000000   2.46122449 -224.75140367 
   3.50000000   2.56530612 -224.74391454 
   3.50000000   2.66938776 -224.73897835 
   3.50000000   2.77346939 -224.73565602 
   3.50000000   2.87755102 -224.73343305 
   3.50000000   2.98163265 -224.73192550 
   3.50000000   3.08571429 -224.73080587 
   3.50000000   3.18979592 -224.72986449 
   3.50000000   3.29387755 -224.72908249 
   3.50000000   3.39795918 -224.72846972 
   3.50000000   3.50204082 -224.72806262 
   3.50000000   3.60612245 -224.72785532 
   3.50000000   3.71020408 -224.72779623 
   3.50000000   3.81428571 -224.72779680 
   3.50000000   3.91836735 -224.72778345 
   3.50000000   4.02244898 -224.72773430 
   3.50000000   4.12653061 -224.72761702 
   3.50000000   4.23061224 -224.72745709 
   3.50000000   4.33469388 -224.72728071 
   3.50000000   4.43877551 -224.72709420 
   3.50000000   4.54285714 -224.72693204 
   3.50000000   4.64693878 -224.72680711 
   3.50000000   4.75102041 -224.72671755 
   3.50000000   4.85510204 -224.72665821 
   3.50000000   4.95918367 -224.72662178 
   3.50000000   5.06326531 -224.72660355 
   3.50000000   5.16734694 -224.72659689 
   3.50000000   5.27142857 -224.72660334 
   3.50000000   5.37551020 -224.72661572 
   3.50000000   5.47959184 -224.72663109 
   3.50000000   5.58367347 -224.72665117 
   3.50000000   5.68775510 -224.72666781 
   3.50000000   5.79183673 -224.72668581 
   3.50000000   5.89591837 -224.72670163 
   3.50000000   6.00000000 -224.72671557 
