   1.73190547 180.00000000 -167.72109721 
   1.73190547 182.20000000 -167.72113429 
   1.73190547 184.40000000 -167.72127091 
   1.73190547 186.60000000 -167.72148292 
   1.73190547 188.80000000 -167.72181692 
   1.73190547 191.00000000 -167.72219848 
   1.73190547 193.20000000 -167.72265095 
   1.73190547 195.40000000 -167.72306322 
   1.73190547 197.60000000 -167.72375526 
   1.73190547 199.80000000 -167.72429533 
   1.73190547 202.00000000 -167.72510191 
   1.73190547 204.20000000 -167.72573257 
   1.73190547 206.40000000 -167.72651666 
   1.73190547 208.60000000 -167.72732108 
   1.73190547 210.80000000 -167.72814780 
   1.73190547 213.00000000 -167.72898844 
   1.73190547 215.20000000 -167.72983416 
   1.73190547 217.40000000 -167.73067704 
   1.73190547 219.60000000 -167.73151005 
   1.73190547 221.80000000 -167.73232663 
   1.73190547 224.00000000 -167.73312011 
   1.73190547 226.20000000 -167.73388380 
   1.73190547 228.40000000 -167.73461087 
   1.73190547 230.60000000 -167.73529383 
   1.73190547 232.80000000 -167.73600107 
   1.73190547 235.00000000 -167.73656620 
   1.78190547 180.00000000 -167.70934271 
   1.78190547 182.20000000 -167.70942162 
   1.78190547 184.40000000 -167.70949847 
   1.78190547 186.60000000 -167.70972475 
   1.78190547 188.80000000 -167.71011645 
   1.78190547 191.00000000 -167.71051764 
   1.78190547 193.20000000 -167.71087620 
   1.78190547 195.40000000 -167.71153111 
   1.78190547 197.60000000 -167.71207926 
   1.78190547 199.80000000 -167.71278619 
   1.78190547 202.00000000 -167.71351494 
   1.78190547 204.20000000 -167.71429528 
   1.78190547 206.40000000 -167.71511348 
   1.78190547 208.60000000 -167.71596238 
   1.78190547 210.80000000 -167.71679681 
   1.78190547 213.00000000 -167.71768185 
   1.78190547 215.20000000 -167.71857339 
   1.78190547 217.40000000 -167.71946248 
   1.78190547 219.60000000 -167.72034202 
   1.78190547 221.80000000 -167.72120588 
   1.78190547 224.00000000 -167.72204763 
   1.78190547 226.20000000 -167.72286082 
   1.78190547 228.40000000 -167.72367724 
   1.78190547 230.60000000 -167.72443489 
   1.78190547 232.80000000 -167.72510826 
   1.78190547 235.00000000 -167.72576436 
   1.83190547 180.00000000 -167.69873803 
   1.83190547 182.20000000 -167.69879409 
   1.83190547 184.40000000 -167.69889833 
   1.83190547 186.60000000 -167.69920649 
   1.83190547 188.80000000 -167.69949488 
   1.83190547 191.00000000 -167.69990335 
   1.83190547 193.20000000 -167.70040597 
   1.83190547 195.40000000 -167.70097223 
   1.83190547 197.60000000 -167.70161235 
   1.83190547 199.80000000 -167.70231597 
   1.83190547 202.00000000 -167.70307443 
   1.83190547 204.20000000 -167.70388058 
   1.83190547 206.40000000 -167.70472650 
   1.83190547 208.60000000 -167.70560474 
   1.83190547 210.80000000 -167.70650777 
   1.83190547 213.00000000 -167.70742663 
   1.83190547 215.20000000 -167.70835178 
   1.83190547 217.40000000 -167.70927492 
   1.83190547 219.60000000 -167.71018963 
   1.83190547 221.80000000 -167.71105373 
   1.83190547 224.00000000 -167.71196392 
   1.83190547 226.20000000 -167.71278492 
   1.83190547 228.40000000 -167.71363000 
   1.83190547 230.60000000 -167.71440170 
   1.83190547 232.80000000 -167.71512203 
   1.83190547 235.00000000 -167.71583224 
   1.88190547 180.00000000 -167.68942272 
   1.88190547 182.20000000 -167.68938765 
   1.88190547 184.40000000 -167.68961853 
   1.88190547 186.60000000 -167.68987699 
   1.88190547 188.80000000 -167.69015010 
   1.88190547 191.00000000 -167.69054592 
   1.88190547 193.20000000 -167.69103241 
   1.88190547 195.40000000 -167.69159555 
   1.88190547 197.60000000 -167.69225263 
   1.88190547 199.80000000 -167.69291124 
   1.88190547 202.00000000 -167.69371607 
   1.88190547 204.20000000 -167.69452560 
   1.88190547 206.40000000 -167.69535636 
   1.88190547 208.60000000 -167.69627568 
   1.88190547 210.80000000 -167.69717282 
   1.88190547 213.00000000 -167.69811630 
   1.88190547 215.20000000 -167.69905651 
   1.88190547 217.40000000 -167.70000141 
   1.88190547 219.60000000 -167.70093724 
   1.88190547 221.80000000 -167.70186168 
   1.88190547 224.00000000 -167.70276445 
   1.88190547 226.20000000 -167.70364254 
   1.88190547 228.40000000 -167.70448403 
   1.88190547 230.60000000 -167.70527492 
   1.88190547 232.80000000 -167.70606095 
   1.88190547 235.00000000 -167.70673779 
   1.93190547 180.00000000 -167.68171046 
   1.93190547 182.20000000 -167.68161476 
   1.93190547 184.40000000 -167.68165700 
   1.93190547 186.60000000 -167.68196078 
   1.93190547 188.80000000 -167.68221803 
   1.93190547 191.00000000 -167.68261435 
   1.93190547 193.20000000 -167.68304177 
   1.93190547 195.40000000 -167.68354506 
   1.93190547 197.60000000 -167.68414649 
   1.93190547 199.80000000 -167.68478864 
   1.93190547 202.00000000 -167.68552348 
   1.93190547 204.20000000 -167.68629795 
   1.93190547 206.40000000 -167.68712477 
   1.93190547 208.60000000 -167.68798900 
   1.93190547 210.80000000 -167.68888541 
   1.93190547 213.00000000 -167.68980510 
   1.93190547 215.20000000 -167.69073870 
   1.93190547 217.40000000 -167.69167712 
   1.93190547 219.60000000 -167.69261588 
   1.93190547 221.80000000 -167.69354306 
   1.93190547 224.00000000 -167.69444995 
   1.93190547 226.20000000 -167.69533114 
   1.93190547 228.40000000 -167.69618108 
   1.93190547 230.60000000 -167.69699439 
   1.93190547 232.80000000 -167.69776565 
   1.93190547 235.00000000 -167.69848914 
   1.98190547 180.00000000 -167.67536513 
   1.98190547 182.20000000 -167.67542491 
   1.98190547 184.40000000 -167.67551975 
   1.98190547 186.60000000 -167.67563298 
   1.98190547 188.80000000 -167.67585857 
   1.98190547 191.00000000 -167.67617261 
   1.98190547 193.20000000 -167.67652714 
   1.98190547 195.40000000 -167.67695205 
   1.98190547 197.60000000 -167.67744557 
   1.98190547 199.80000000 -167.67801230 
   1.98190547 202.00000000 -167.67864379 
   1.98190547 204.20000000 -167.67935231 
   1.98190547 206.40000000 -167.68009745 
   1.98190547 208.60000000 -167.68089244 
   1.98190547 210.80000000 -167.68172857 
   1.98190547 213.00000000 -167.68259706 
   1.98190547 215.20000000 -167.68348756 
   1.98190547 217.40000000 -167.68439026 
   1.98190547 219.60000000 -167.68529644 
   1.98190547 221.80000000 -167.68619785 
   1.98190547 224.00000000 -167.68708638 
   1.98190547 226.20000000 -167.68795426 
   1.98190547 228.40000000 -167.68879872 
   1.98190547 230.60000000 -167.68961062 
   1.98190547 232.80000000 -167.69037698 
   1.98190547 235.00000000 -167.69110096 
   2.03190547 180.00000000 -167.67054888 
   2.03190547 182.20000000 -167.67054765 
   2.03190547 184.40000000 -167.67061202 
   2.03190547 186.60000000 -167.67074281 
   2.03190547 188.80000000 -167.67092688 
   2.03190547 191.00000000 -167.67115654 
   2.03190547 193.20000000 -167.67144175 
   2.03190547 195.40000000 -167.67177578 
   2.03190547 197.60000000 -167.67217156 
   2.03190547 199.80000000 -167.67261944 
   2.03190547 202.00000000 -167.67313757 
   2.03190547 204.20000000 -167.67371738 
   2.03190547 206.40000000 -167.67435534 
   2.03190547 208.60000000 -167.67504640 
   2.03190547 210.80000000 -167.67578556 
   2.03190547 213.00000000 -167.67656485 
   2.03190547 215.20000000 -167.67737452 
   2.03190547 217.40000000 -167.67820511 
