 0.379127,   0.448727,  -0.518121
 0.498552,   0.001658,   0.080855
 0.000000,   0.000000,   0.000000
 0.239034,  -0.661348,   0.346807
-0.397888,  -0.398354,  -0.575274
-0.000000,  -0.000000,  -0.000000
-0.618161,   0.212620,   0.171314
-0.100664,   0.396695,   0.494419
-0.000000,  -0.000000,  -0.000000
