   0.50000000  -0.50000000  -1.38730104 
   0.50000000  -0.65789474  -1.49327856 
   0.50000000  -0.81578947  -1.53952329 
   0.50000000  -0.97368421  -1.56302241 
   0.50000000  -1.13157895  -1.57647646 
   0.50000000  -1.28947368  -1.58478579 
   0.50000000  -1.44736842  -1.59013361 
   0.50000000  -1.60526316  -1.59363420 
   0.50000000  -1.76315789  -1.59592202 
   0.50000000  -1.92105263  -1.59738965 
   0.50000000  -2.07894737  -1.59830316 
   0.50000000  -2.23684211  -1.59885424 
   0.50000000  -2.39473684  -1.59917196 
   0.50000000  -2.55263158  -1.59935074 
   0.50000000  -2.71052632  -1.59944831 
   0.50000000  -2.86842105  -1.59949626 
   0.50000000  -3.02631579  -1.59951995 
   0.50000000  -3.18421053  -1.59953187 
   0.50000000  -3.34210526  -1.59953599 
   0.50000000  -3.50000000  -1.59953852 
   0.65789474  -0.50000000  -1.49327987 
   0.65789474  -0.65789474  -1.59007857 
   0.65789474  -0.81578947  -1.62736655 
   0.65789474  -0.97368421  -1.64353243 
   0.65789474  -1.13157895  -1.65171198 
   0.65789474  -1.28947368  -1.65653841 
   0.65789474  -1.44736842  -1.65969748 
   0.65789474  -1.60526316  -1.66185997 
   0.65789474  -1.76315789  -1.66334819 
   0.65789474  -1.92105263  -1.66433581 
   0.65789474  -2.07894737  -1.66496412 
   0.65789474  -2.23684211  -1.66534171 
   0.65789474  -2.39473684  -1.66555905 
   0.65789474  -2.55263158  -1.66567570 
   0.65789474  -2.71052632  -1.66573662 
   0.65789474  -2.86842105  -1.66576223 
   0.65789474  -3.02631579  -1.66577300 
   0.65789474  -3.18421053  -1.66577684 
   0.65789474  -3.34210526  -1.66577656 
   0.65789474  -3.50000000  -1.66577631 
   0.81578947  -0.50000000  -1.53952507 
   0.81578947  -0.65789474  -1.62736832 
   0.81578947  -0.81578947  -1.65554444 
   0.81578947  -0.97368421  -1.66373795 
   0.81578947  -1.13157895  -1.66580493 
   0.81578947  -1.28947368  -1.66641046 
   0.81578947  -1.44736842  -1.66686204 
   0.81578947  -1.60526316  -1.66736770 
   0.81578947  -1.76315789  -1.66785794 
   0.81578947  -1.92105263  -1.66824900 
   0.81578947  -2.07894737  -1.66852526 
   0.81578947  -2.23684211  -1.66868954 
   0.81578947  -2.39473684  -1.66877682 
   0.81578947  -2.55263158  -1.66881590 
   0.81578947  -2.71052632  -1.66882951 
   0.81578947  -2.86842105  -1.66882638 
   0.81578947  -3.02631579  -1.66881917 
   0.81578947  -3.18421053  -1.66881206 
   0.81578947  -3.34210526  -1.66880548 
   0.81578947  -3.50000000  -1.66880115 
   0.97368421  -0.50000000  -1.56302246 
   0.97368421  -0.65789474  -1.64353490 
   0.97368421  -0.81578947  -1.66373713 
   0.97368421  -0.97368421  -1.66419850 
   0.97368421  -1.13157895  -1.65966774 
   0.97368421  -1.28947368  -1.65531182 
   0.97368421  -1.44736842  -1.65240615 
   0.97368421  -1.60526316  -1.65080691 
   0.97368421  -1.76315789  -1.65003505 
   0.97368421  -1.92105263  -1.64968694 
   0.97368421  -2.07894737  -1.64952217 
   0.97368421  -2.23684211  -1.64942753 
   0.97368421  -2.39473684  -1.64935897 
   0.97368421  -2.55263158  -1.64930461 
   0.97368421  -2.71052632  -1.64926144 
   0.97368421  -2.86842105  -1.64922366 
   0.97368421  -3.02631579  -1.64919509 
   0.97368421  -3.18421053  -1.64917426 
   0.97368421  -3.34210526  -1.64915976 
   0.97368421  -3.50000000  -1.64915026 
   1.13157895  -0.50000000  -1.57647632 
   1.13157895  -0.65789474  -1.65171398 
   1.13157895  -0.81578947  -1.66580330 
   1.13157895  -0.97368421  -1.65966599 
   1.13157895  -1.13157895  -1.64874464 
   1.13157895  -1.28947368  -1.63896487 
   1.13157895  -1.44736842  -1.63201033 
   1.13157895  -1.60526316  -1.62770202 
   1.13157895  -1.76315789  -1.62526157 
   1.13157895  -1.92105263  -1.62393507 
   1.13157895  -2.07894737  -1.62320796 
   1.13157895  -2.23684211  -1.62278902 
   1.13157895  -2.39473684  -1.62252962 
   1.13157895  -2.55263158  -1.62236302 
   1.13157895  -2.71052632  -1.62224979 
   1.13157895  -2.86842105  -1.62217136 
   1.13157895  -3.02631579  -1.62211773 
   1.13157895  -3.18421053  -1.62208161 
   1.13157895  -3.34210526  -1.62205712 
   1.13157895  -3.50000000  -1.62204147 
   1.28947368  -0.50000000  -1.58478744 
   1.28947368  -0.65789474  -1.65653937 
   1.28947368  -0.81578947  -1.66640857 
   1.28947368  -0.97368421  -1.65530835 
   1.28947368  -1.13157895  -1.63896133 
   1.28947368  -1.28947368  -1.62392926 
   1.28947368  -1.44736842  -1.61254373 
   1.28947368  -1.60526316  -1.60491854 
   1.28947368  -1.76315789  -1.60022865 
   1.28947368  -1.92105263  -1.59749802 
   1.28947368  -2.07894737  -1.59594712 
   1.28947368  -2.23684211  -1.59506695 
   1.28947368  -2.39473684  -1.59454617 
   1.28947368  -2.55263158  -1.59423139 
   1.28947368  -2.71052632  -1.59403232 
   1.28947368  -2.86842105  -1.59389923 
   1.28947368  -3.02631579  -1.59381561 
   1.28947368  -3.18421053  -1.59376079 
   1.28947368  -3.34210526  -1.59372527 
   1.28947368  -3.50000000  -1.59370178 
   1.44736842  -0.50000000  -1.59013354 
   1.44736842  -0.65789474  -1.65970173 
   1.44736842  -0.81578947  -1.66686120 
   1.44736842  -0.97368421  -1.65240194 
   1.44736842  -1.13157895  -1.63200280 
   1.44736842  -1.28947368  -1.61253546 
   1.44736842  -1.44736842  -1.59696168 
   1.44736842  -1.60526316  -1.58586649 
   1.44736842  -1.76315789  -1.57855108 
   1.44736842  -1.92105263  -1.57394119 
   1.44736842  -2.07894737  -1.57110867 
   1.44736842  -2.23684211  -1.56939950 
   1.44736842  -2.39473684  -1.56835999 
   1.44736842  -2.55263158  -1.56772686 
   1.44736842  -2.71052632  -1.56734064 
   1.44736842  -2.86842105  -1.56710070 
   1.44736842  -3.02631579  -1.56696354 
   1.44736842  -3.18421053  -1.56686377 
   1.44736842  -3.34210526  -1.56681045 
   1.44736842  -3.50000000  -1.56677902 
   1.60526316  -0.50000000  -1.59363274 
   1.60526316  -0.65789474  -1.66186740 
   1.60526316  -0.81578947  -1.66736669 
   1.60526316  -0.97368421  -1.65080293 
   1.60526316  -1.13157895  -1.62769217 
   1.60526316  -1.28947368  -1.60490252 
   1.60526316  -1.44736842  -1.58585117 
   1.60526316  -1.60526316  -1.57169624 
   1.60526316  -1.76315789  -1.56195825 
   1.60526316  -1.92105263  -1.55554486 
   1.60526316  -2.07894737  -1.55141020 
   1.60526316  -2.23684211  -1.54875353 
   1.60526316  -2.39473684  -1.54704339 
   1.60526316  -2.55263158  -1.54592647 
   1.60526316  -2.71052632  -1.54521077 
   1.60526316  -2.86842105  -1.54469543 
   1.60526316  -3.02631579  -1.54437616 
   1.60526316  -3.18421053  -1.54416103 
   1.60526316  -3.34210526  -1.54401184 
   1.60526316  -3.50000000  -1.54391041 
   1.76315789  -0.50000000  -1.59592044 
   1.76315789  -0.65789474  -1.66335278 
   1.76315789  -0.81578947  -1.66786224 
   1.76315789  -0.97368421  -1.65003198 
   1.76315789  -1.13157895  -1.62525172 
   1.76315789  -1.28947368  -1.60021507 
   1.76315789  -1.44736842  -1.57852583 
   1.76315789  -1.60526316  -1.56194950 
   1.76315789  -1.76315789  -1.55029504 
   1.76315789  -1.92105263  -1.54247439 
   1.76315789  -2.07894737  -1.53734083 
   1.76315789  -2.23684211  -1.53399844 
   1.76315789  -2.39473684  -1.53181754 
   1.76315789  -2.55263158  -1.53038874 
   1.76315789  -2.71052632  -1.52944623 
   1.76315789  -2.86842105  -1.52881387 
   1.76315789  -3.02631579  -1.52839295 
   1.76315789  -3.18421053  -1.52811196 
   1.76315789  -3.34210526  -1.52791978 
   1.76315789  -3.50000000  -1.52778832 
   1.92105263  -0.50000000  -1.59738848 
   1.92105263  -0.65789474  -1.66434030 
   1.92105263  -0.81578947  -1.66825543 
   1.92105263  -0.97368421  -1.64968387 
   1.92105263  -1.13157895  -1.62392722 
   1.92105263  -1.28947368  -1.59748842 
   1.92105263  -1.44736842  -1.57392931 
   1.92105263  -1.60526316  -1.55552837 
   1.92105263  -1.76315789  -1.54246944 
   1.92105263  -1.92105263  -1.53364977 
   1.92105263  -2.07894737  -1.52783764 
   1.92105263  -2.23684211  -1.52404062 
   1.92105263  -2.39473684  -1.52156214 
   1.92105263  -2.55263158  -1.51993768 
   1.92105263  -2.71052632  -1.51886579 
   1.92105263  -2.86842105  -1.51814805 
   1.92105263  -3.02631579  -1.51766806 
   1.92105263  -3.18421053  -1.51734693 
   1.92105263  -3.34210526  -1.51712660 
   1.92105263  -3.50000000  -1.51697653 
   2.07894737  -0.50000000  -1.59830271 
   2.07894737  -0.65789474  -1.66496699 
   2.07894737  -0.81578947  -1.66852676 
   2.07894737  -0.97368421  -1.64952443 
   2.07894737  -1.13157895  -1.62320121 
   2.07894737  -1.28947368  -1.59594067 
   2.07894737  -1.44736842  -1.57111347 
   2.07894737  -1.60526316  -1.55138973 
   2.07894737  -1.76315789  -1.53733068 
   2.07894737  -1.92105263  -1.52783431 
   2.07894737  -2.07894737  -1.52157492 
   2.07894737  -2.23684211  -1.51749183 
   2.07894737  -2.39473684  -1.51483145 
   2.07894737  -2.55263158  -1.51309067 
   2.07894737  -2.71052632  -1.51194328 
   2.07894737  -2.86842105  -1.51117491 
   2.07894737  -3.02631579  -1.51066047 
   2.07894737  -3.18421053  -1.51031544 
   2.07894737  -3.34210526  -1.51007840 
   2.07894737  -3.50000000  -1.50991550 
   2.23684211  -0.50000000  -1.59885258 
   2.23684211  -0.65789474  -1.66534459 
   2.23684211  -0.81578947  -1.66869081 
   2.23684211  -0.97368421  -1.64942886 
   2.23684211  -1.13157895  -1.62278308 
   2.23684211  -1.28947368  -1.59505723 
   2.23684211  -1.44736842  -1.56941150 
   2.23684211  -1.60526316  -1.54872695 
   2.23684211  -1.76315789  -1.53398535 
   2.23684211  -1.92105263  -1.52403946 
   2.23684211  -2.07894737  -1.51749338 
   2.23684211  -2.23684211  -1.51323551 
   2.23684211  -2.39473684  -1.51046721 
   2.23684211  -2.55263158  -1.50866031 
   2.23684211  -2.71052632  -1.50747027 
   2.23684211  -2.86842105  -1.50667471 
   2.23684211  -3.02631579  -1.50614026 
   2.23684211  -3.18421053  -1.50578189 
   2.23684211  -3.34210526  -1.50553459 
   2.23684211  -3.50000000  -1.50536404 
   2.39473684  -0.50000000  -1.59917154 
   2.39473684  -0.65789474  -1.66556058 
   2.39473684  -0.81578947  -1.66877788 
   2.39473684  -0.97368421  -1.64936040 
   2.39473684  -1.13157895  -1.62252914 
   2.39473684  -1.28947368  -1.59453900 
   2.39473684  -1.44736842  -1.56837253 
   2.39473684  -1.60526316  -1.54701466 
   2.39473684  -1.76315789  -1.53180408 
   2.39473684  -1.92105263  -1.52156178 
   2.39473684  -2.07894737  -1.51483361 
   2.39473684  -2.23684211  -1.51046792 
   2.39473684  -2.39473684  -1.50763677 
   2.39473684  -2.55263158  -1.50579293 
   2.39473684  -2.71052632  -1.50458066 
   2.39473684  -2.86842105  -1.50377038 
   2.39473684  -3.02631579  -1.50322592 
   2.39473684  -3.18421053  -1.50286019 
   2.39473684  -3.34210526  -1.50260704 
   2.39473684  -3.50000000  -1.50243189 
   2.55263158  -0.50000000  -1.59935019 
   2.55263158  -0.65789474  -1.66567782 
   2.55263158  -0.81578947  -1.66881733 
   2.55263158  -0.97368421  -1.64930611 
   2.55263158  -1.13157895  -1.62236263 
   2.55263158  -1.28947368  -1.59422483 
   2.55263158  -1.44736842  -1.56773691 
   2.55263158  -1.60526316  -1.54589342 
   2.55263158  -1.76315789  -1.53037567 
   2.55263158  -1.92105263  -1.51993766 
   2.55263158  -2.07894737  -1.51309315 
   2.55263158  -2.23684211  -1.50866142 
   2.55263158  -2.39473684  -1.50579338 
   2.55263158  -2.55263158  -1.50392875 
   2.55263158  -2.71052632  -1.50270456 
   2.55263158  -2.86842105  -1.50188657 
   2.55263158  -3.02631579  -1.50133709 
   2.55263158  -3.18421053  -1.50096745 
   2.55263158  -3.34210526  -1.50071103 
   2.55263158  -3.50000000  -1.50053330 
   2.71052632  -0.50000000  -1.59944767 
   2.71052632  -0.65789474  -1.66573858 
   2.71052632  -0.81578947  -1.66883077 
   2.71052632  -0.97368421  -1.64926240 
   2.71052632  -1.13157895  -1.62225148 
   2.71052632  -1.28947368  -1.59402845 
   2.71052632  -1.44736842  -1.56733102 
   2.71052632  -1.60526316  -1.54516829 
   2.71052632  -1.76315789  -1.52943342 
   2.71052632  -1.92105263  -1.51886552 
   2.71052632  -2.07894737  -1.51194555 
   2.71052632  -2.23684211  -1.50747219 
   2.71052632  -2.39473684  -1.50458147 
   2.71052632  -2.55263158  -1.50270511 
   2.71052632  -2.71052632  -1.50147422 
   2.71052632  -2.86842105  -1.50065198 
   2.71052632  -3.02631579  -1.50009994 
   2.71052632  -3.18421053  -1.49972818 
   2.71052632  -3.34210526  -1.49946991 
   2.71052632  -3.50000000  -1.49929068 
   2.86842105  -0.50000000  -1.59949507 
   2.86842105  -0.65789474  -1.66576409 
   2.86842105  -0.81578947  -1.66882754 
   2.86842105  -0.97368421  -1.64922432 
   2.86842105  -1.13157895  -1.62217238 
   2.86842105  -1.28947368  -1.59390085 
   2.86842105  -1.44736842  -1.56710125 
   2.86842105  -1.60526316  -1.54467461 
   2.86842105  -1.76315789  -1.52879990 
   2.86842105  -1.92105263  -1.51814773 
   2.86842105  -2.07894737  -1.51117694 
   2.86842105  -2.23684211  -1.50667600 
   2.86842105  -2.39473684  -1.50377111 
   2.86842105  -2.55263158  -1.50188695 
   2.86842105  -2.71052632  -1.50065207 
   2.86842105  -2.86842105  -1.49982726 
   2.86842105  -3.02631579  -1.49927378 
   2.86842105  -3.18421053  -1.49890076 
   2.86842105  -3.34210526  -1.49864137 
   2.86842105  -3.50000000  -1.49846122 
   3.02631579  -0.50000000  -1.59951881 
   3.02631579  -0.65789474  -1.66577455 
   3.02631579  -0.81578947  -1.66882032 
   3.02631579  -0.97368421  -1.64919563 
   3.02631579  -1.13157895  -1.62211835 
   3.02631579  -1.28947368  -1.59381640 
   3.02631579  -1.44736842  -1.56695561 
   3.02631579  -1.60526316  -1.54435521 
   3.02631579  -1.76315789  -1.52838000 
   3.02631579  -1.92105263  -1.51766721 
   3.02631579  -2.07894737  -1.51066164 
   3.02631579  -2.23684211  -1.50614182 
   3.02631579  -2.39473684  -1.50322733 
   3.02631579  -2.55263158  -1.50133821 
   3.02631579  -2.71052632  -1.50010052 
   3.02631579  -2.86842105  -1.49927410 
   3.02631579  -3.02631579  -1.49871980 
   3.02631579  -3.18421053  -1.49834603 
   3.02631579  -3.34210526  -1.49808595 
   3.02631579  -3.50000000  -1.49790530 
   3.18421053  -0.50000000  -1.59953077 
   3.18421053  -0.65789474  -1.66577836 
   3.18421053  -0.81578947  -1.66881309 
   3.18421053  -0.97368421  -1.64917502 
   3.18421053  -1.13157895  -1.62208191 
   3.18421053  -1.28947368  -1.59376139 
   3.18421053  -1.44736842  -1.56685917 
   3.18421053  -1.60526316  -1.54414390 
   3.18421053  -1.76315789  -1.52810015 
   3.18421053  -1.92105263  -1.51734577 
   3.18421053  -2.07894737  -1.51031598 
   3.18421053  -2.23684211  -1.50578283 
   3.18421053  -2.39473684  -1.50286123 
   3.18421053  -2.55263158  -1.50096837 
   3.18421053  -2.71052632  -1.49972863 
